ts,signal,side,delta,p_model,snr,ofi_1min,ofi_5min,entry_price,confidence,chainlink_price,binance_price,market_slug,window_start,window_end
2026-05-07T11:19:05.964057+00:00,BUY NO (DOWN),NO,-25.89,1.0,36.51,62723.0,-1024955.0,0.84,1.0,80909.706725,80923.07,btc-updown-5m-1778152500,2026-05-07T11:15:00+00:00,2026-05-07T11:20:00+00:00
2026-05-07T11:28:01.439595+00:00,BUY NO (DOWN),NO,-63.0,1.0,52.618,110046.0,45745.0,0.92,1.0,80916.25909502954,80928.96,btc-updown-5m-1778153100,2026-05-07T11:25:00+00:00,2026-05-07T11:30:00+00:00
2026-05-07T11:38:00.678669+00:00,BUY NO (DOWN),NO,-27.25,1.0,24.62,579.0,135072.0,0.76,1.0,80929.36604155066,80937.28,btc-updown-5m-1778153700,2026-05-07T11:35:00+00:00,2026-05-07T11:40:00+00:00
2026-05-07T11:48:01.700297+00:00,BUY NO (DOWN),NO,-28.84,1.0,44.836,-97579.0,-323080.0,0.87,1.0,80941.17186498293,80955.16,btc-updown-5m-1778154300,2026-05-07T11:45:00+00:00,2026-05-07T11:50:00+00:00
2026-05-07T11:53:00.412632+00:00,BUY NO (DOWN),NO,-41.9,1.0,20.439,41162.0,-454503.0,0.84,1.0,80816.659005,80822.63,btc-updown-5m-1778154600,2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00
2026-05-07T11:54:02.967749+00:00,BUY NO (DOWN),NO,-38.89,1.0,38.575,84328.0,-251054.0,0.94,1.0,80806.3703654808,80837.31,btc-updown-5m-1778154600,2026-05-07T11:50:00+00:00,2026-05-07T11:55:00+00:00
2026-05-07T12:08:00.697689+00:00,BUY NO (DOWN),NO,-45.91,1.0,27.096,-56805.0,875988.0,0.92,1.0,80921.94564967098,80930.03,btc-updown-5m-1778155500,2026-05-07T12:05:00+00:00,2026-05-07T12:10:00+00:00
2026-05-07T12:18:00.163921+00:00,BUY NO (DOWN),NO,-74.11,1.0,42.644,-192325.0,1357054.0,0.95,1.0,81004.68283136956,81008.12,btc-updown-5m-1778156100,2026-05-07T12:15:00+00:00,2026-05-07T12:20:00+00:00
2026-05-07T12:18:15.182809+00:00,BUY NO (DOWN),NO,-66.95,1.0,44.219,-22832.0,1179487.0,0.94,1.0,81007.86859579539,81015.27,btc-updown-5m-1778156100,2026-05-07T12:15:00+00:00,2026-05-07T12:20:00+00:00
2026-05-07T12:18:29.704202+00:00,BUY NO (DOWN),NO,-24.62,1.0,17.05,571503.0,686426.0,0.93,1.0,81011.58007,81064.72,btc-updown-5m-1778156100,2026-05-07T12:15:00+00:00,2026-05-07T12:20:00+00:00
2026-05-07T12:18:33.935658+00:00,BUY NO (DOWN),NO,-21.27,1.0,15.379,581978.0,730929.0,0.78,1.0,81056.31296187715,81059.99,btc-updown-5m-1778156100,2026-05-07T12:15:00+00:00,2026-05-07T12:20:00+00:00
2026-05-07T12:38:00.938560+00:00,BUY NO (DOWN),NO,-28.0,1.0,21.762,-30331.0,39846.0,0.76,1.0,81009.97096289093,81014.0,btc-updown-5m-1778157300,2026-05-07T12:35:00+00:00,2026-05-07T12:40:00+00:00
2026-05-07T12:43:00.168120+00:00,BUY NO (DOWN),NO,-20.0,1.0,18.614,-165114.0,38493.0,0.75,1.0,81030.94192819105,81040.0,btc-updown-5m-1778157600,2026-05-07T12:40:00+00:00,2026-05-07T12:45:00+00:00
2026-05-07T12:48:00.461902+00:00,BUY NO (DOWN),NO,-32.38,1.0,24.01,-143734.0,1225311.0,0.85,1.0,81030.7227826243,81028.32,btc-updown-5m-1778157900,2026-05-07T12:45:00+00:00,2026-05-07T12:50:00+00:00
2026-05-07T12:49:14.946405+00:00,BUY NO (DOWN),NO,-36.9,1.0,70.348,-172384.0,1050849.0,0.95,1.0,81019.744395,81032.66,btc-updown-5m-1778157900,2026-05-07T12:45:00+00:00,2026-05-07T12:50:00+00:00
2026-05-07T12:49:29.458600+00:00,BUY NO (DOWN),NO,-35.57,1.0,100.086,17350.0,1043264.0,0.93,1.0,81026.63478900504,81041.15,btc-updown-5m-1778157900,2026-05-07T12:45:00+00:00,2026-05-07T12:50:00+00:00
2026-05-07T12:58:01.179990+00:00,BUY NO (DOWN),NO,-29.39,1.0,20.606,163564.0,392491.0,0.79,1.0,81132.54657617559,81131.46,btc-updown-5m-1778158500,2026-05-07T12:55:00+00:00,2026-05-07T13:00:00+00:00
2026-05-07T13:03:12.459444+00:00,BUY NO (DOWN),NO,-27.15,1.0,13.973,-69948.0,1076699.0,0.79,1.0,81137.44586554919,81134.85,btc-updown-5m-1778158800,2026-05-07T13:00:00+00:00,2026-05-07T13:05:00+00:00
2026-05-07T13:03:53.441295+00:00,BUY NO (DOWN),NO,-40.82,1.0,34.402,56773.0,866751.0,0.94,1.0,81117.75708783416,81121.19,btc-updown-5m-1778158800,2026-05-07T13:00:00+00:00,2026-05-07T13:05:00+00:00
2026-05-07T13:13:15.673391+00:00,BUY NO (DOWN),NO,-22.21,1.0,22.022,-350113.0,79768.0,0.73,1.0,81000.79768878061,80992.55,btc-updown-5m-1778159400,2026-05-07T13:10:00+00:00,2026-05-07T13:15:00+00:00
2026-05-07T13:38:02.452029+00:00,BUY NO (DOWN),NO,-78.62,1.0,19.213,-226794.0,-1131331.0,0.83,1.0,80745.84661628943,80742.9,btc-updown-5m-1778160900,2026-05-07T13:35:00+00:00,2026-05-07T13:40:00+00:00
2026-05-07T13:38:54.697732+00:00,BUY NO (DOWN),NO,-80.55,1.0,33.654,-335924.0,-1238645.0,0.94,1.0,80739.52360356544,80747.96,btc-updown-5m-1778160900,2026-05-07T13:35:00+00:00,2026-05-07T13:40:00+00:00
2026-05-07T13:38:58.962862+00:00,BUY NO (DOWN),NO,-80.55,1.0,35.715,-324984.0,-1239912.0,0.95,1.0,80733.29986024846,80737.39,btc-updown-5m-1778160900,2026-05-07T13:35:00+00:00,2026-05-07T13:40:00+00:00
2026-05-07T13:43:01.451608+00:00,BUY NO (DOWN),NO,-23.94,0.9972,5.535,8237.0,-2389620.0,0.69,0.9972,80654.88719581082,80650.0,btc-updown-5m-1778161200,2026-05-07T13:40:00+00:00,2026-05-07T13:45:00+00:00
2026-05-07T13:43:42.939759+00:00,BUY NO (DOWN),NO,-27.61,1.0,10.0,-711866.0,-2556921.0,0.85,1.0,80659.87405,80656.33,btc-updown-5m-1778161200,2026-05-07T13:40:00+00:00,2026-05-07T13:45:00+00:00
2026-05-07T13:44:23.694048+00:00,BUY NO (DOWN),NO,-43.91,1.0,38.505,-687434.0,-2412270.0,0.94,1.0,80633.2850429127,80640.03,btc-updown-5m-1778161200,2026-05-07T13:40:00+00:00,2026-05-07T13:45:00+00:00
2026-05-07T13:48:05.920182+00:00,BUY NO (DOWN),NO,-189.36,1.0,36.056,-619873.0,804632.0,0.94,1.0,80395.19788548755,80379.81,btc-updown-5m-1778161500,2026-05-07T13:45:00+00:00,2026-05-07T13:50:00+00:00
2026-05-07T13:48:18.207257+00:00,BUY NO (DOWN),NO,-176.99,1.0,37.088,-953663.0,1071249.0,0.89,1.0,80392.13170344733,80429.99,btc-updown-5m-1778161500,2026-05-07T13:45:00+00:00,2026-05-07T13:50:00+00:00
2026-05-07T14:04:22.673056+00:00,BUY NO (DOWN),NO,-21.4,1.0,17.691,-310223.0,-411982.0,0.79,1.0,80466.05691247148,80451.0,btc-updown-5m-1778162400,2026-05-07T14:00:00+00:00,2026-05-07T14:05:00+00:00
2026-05-07T14:23:13.195299+00:00,BUY NO (DOWN),NO,-30.33,1.0,12.086,-833661.0,-4847719.0,0.7,1.0,80428.15910365313,80430.95,btc-updown-5m-1778163600,2026-05-07T14:20:00+00:00,2026-05-07T14:25:00+00:00
2026-05-07T14:28:00.164297+00:00,BUY NO (DOWN),NO,-37.41,1.0,16.786,122063.0,-6175073.0,0.77,1.0,80479.7220059572,80479.99,btc-updown-5m-1778163900,2026-05-07T14:25:00+00:00,2026-05-07T14:30:00+00:00
2026-05-07T14:28:42.169442+00:00,BUY NO (DOWN),NO,-56.12,1.0,22.866,-843706.0,-6232605.0,0.71,1.0,80543.56849707013,80459.01,btc-updown-5m-1778163900,2026-05-07T14:25:00+00:00,2026-05-07T14:30:00+00:00
2026-05-07T14:33:00.214773+00:00,BUY NO (DOWN),NO,-150.75,1.0,25.323,-747802.0,-5944760.0,0.88,1.0,80265.40003276063,80273.78,btc-updown-5m-1778164200,2026-05-07T14:30:00+00:00,2026-05-07T14:35:00+00:00
2026-05-07T14:33:32.462308+00:00,BUY NO (DOWN),NO,-196.04,1.0,44.917,-1230314.0,-7370114.0,0.91,1.0,80235.10963806818,80228.49,btc-updown-5m-1778164200,2026-05-07T14:30:00+00:00,2026-05-07T14:35:00+00:00
2026-05-07T14:38:00.194020+00:00,BUY NO (DOWN),NO,-87.82,1.0,25.368,-810937.0,-2331962.0,0.68,1.0,80120.61534335416,80111.0,btc-updown-5m-1778164500,2026-05-07T14:35:00+00:00,2026-05-07T14:40:00+00:00
2026-05-07T14:58:00.962717+00:00,BUY NO (DOWN),NO,-84.48,1.0,39.957,-592386.0,-171207.0,0.94,1.0,80178.54304989729,80188.49,btc-updown-5m-1778165700,2026-05-07T14:55:00+00:00,2026-05-07T15:00:00+00:00
2026-05-07T14:58:10.707081+00:00,BUY NO (DOWN),NO,-84.98,1.0,43.596,-509877.0,-203207.0,0.93,1.0,80177.76508923515,80188.0,btc-updown-5m-1778165700,2026-05-07T14:55:00+00:00,2026-05-07T15:00:00+00:00
2026-05-07T14:58:28.660820+00:00,BUY NO (DOWN),NO,-118.79,1.0,73.719,-487866.0,-487278.0,0.95,1.0,80165.88226908966,80154.19,btc-updown-5m-1778165700,2026-05-07T14:55:00+00:00,2026-05-07T15:00:00+00:00
2026-05-07T14:58:35.943020+00:00,BUY NO (DOWN),NO,-121.28,1.0,83.869,-671375.0,-1246099.0,0.95,1.0,80145.38136151318,80149.74,btc-updown-5m-1778165700,2026-05-07T14:55:00+00:00,2026-05-07T15:00:00+00:00
2026-05-07T15:03:01.676841+00:00,BUY NO (DOWN),NO,-26.93,1.0,10.29,-235348.0,-1682880.0,0.66,1.0,80136.45118142765,80144.45,btc-updown-5m-1778166000,2026-05-07T15:00:00+00:00,2026-05-07T15:05:00+00:00
2026-05-07T15:04:07.926533+00:00,BUY NO (DOWN),NO,-21.37,1.0,17.896,101894.0,-960867.0,0.66,1.0,80144.24586394058,80148.74,btc-updown-5m-1778166000,2026-05-07T15:00:00+00:00,2026-05-07T15:05:00+00:00
2026-05-07T15:04:54.420597+00:00,BUY NO (DOWN),NO,-23.86,1.0,165.16,124108.0,-1004831.0,0.95,1.0,80141.25893463651,80147.52,btc-updown-5m-1778166000,2026-05-07T15:00:00+00:00,2026-05-07T15:05:00+00:00
2026-05-07T15:13:00.706164+00:00,BUY NO (DOWN),NO,-54.94,1.0,20.78,151937.0,724033.0,0.79,1.0,80202.94434590357,80213.75,btc-updown-5m-1778166600,2026-05-07T15:10:00+00:00,2026-05-07T15:15:00+00:00
2026-05-07T15:18:00.181319+00:00,BUY NO (DOWN),NO,-27.92,1.0,14.101,-922098.0,-1781697.0,0.58,1.0,80122.2422585895,80130.43,btc-updown-5m-1778166900,2026-05-07T15:15:00+00:00,2026-05-07T15:20:00+00:00
2026-05-07T15:23:01.681551+00:00,BUY NO (DOWN),NO,-96.8,1.0,19.763,-266561.0,-13181995.0,0.91,1.0,79868.99657515313,79883.41,btc-updown-5m-1778167200,2026-05-07T15:20:00+00:00,2026-05-07T15:25:00+00:00
2026-05-07T15:23:25.716307+00:00,BUY NO (DOWN),NO,-113.6,1.0,27.553,-164824.0,-12035435.0,0.94,1.0,79856.2630313506,79859.51,btc-updown-5m-1778167200,2026-05-07T15:20:00+00:00,2026-05-07T15:25:00+00:00
2026-05-07T15:28:02.691067+00:00,BUY NO (DOWN),NO,-30.8,0.9981,5.796,-200835.0,-3813429.0,0.57,0.9981,79824.18609276619,79804.08,btc-updown-5m-1778167500,2026-05-07T15:25:00+00:00,2026-05-07T15:30:00+00:00
2026-05-07T15:29:03.184376+00:00,BUY NO (DOWN),NO,-31.22,1.0,11.921,431278.0,-1465316.0,0.66,1.0,79806.06674359215,79803.64,btc-updown-5m-1778167500,2026-05-07T15:25:00+00:00,2026-05-07T15:30:00+00:00
2026-05-07T15:29:26.932554+00:00,BUY NO (DOWN),NO,-23.73,1.0,15.754,642517.0,-2105783.0,0.7,1.0,79801.61343223094,79797.47,btc-updown-5m-1778167500,2026-05-07T15:25:00+00:00,2026-05-07T15:30:00+00:00
2026-05-07T15:39:45.172551+00:00,BUY NO (DOWN),NO,-42.59,1.0,121.661,-1065643.0,632883.0,0.64,1.0,79937.83985275975,79949.38,btc-updown-5m-1778168100,2026-05-07T15:35:00+00:00,2026-05-07T15:40:00+00:00
2026-05-07T15:53:00.197769+00:00,BUY NO (DOWN),NO,-69.34,1.0,28.848,-196815.0,-1040443.0,0.89,1.0,79953.21358624542,79954.89,btc-updown-5m-1778169000,2026-05-07T15:50:00+00:00,2026-05-07T15:55:00+00:00
2026-05-07T15:53:48.689684+00:00,BUY NO (DOWN),NO,-25.31,1.0,17.116,263005.0,-893530.0,0.82,1.0,79990.61412401906,79996.06,btc-updown-5m-1778169000,2026-05-07T15:50:00+00:00,2026-05-07T15:55:00+00:00
2026-05-07T16:04:36.453791+00:00,BUY NO (DOWN),NO,-23.04,1.0,41.801,-222280.0,504600.0,0.54,1.0,79870.05305635801,79870.63,btc-updown-5m-1778169600,2026-05-07T16:00:00+00:00,2026-05-07T16:05:00+00:00
2026-05-07T16:08:19.193193+00:00,BUY NO (DOWN),NO,-88.68,1.0,27.331,-5629924.0,-9346365.0,0.87,1.0,79738.445225,79760.51,btc-updown-5m-1778169900,2026-05-07T16:05:00+00:00,2026-05-07T16:10:00+00:00
2026-05-07T16:08:25.425140+00:00,BUY NO (DOWN),NO,-62.18,1.0,20.042,-898619.0,-9500340.0,0.94,1.0,79749.95342342113,79787.0,btc-updown-5m-1778169900,2026-05-07T16:05:00+00:00,2026-05-07T16:10:00+00:00
2026-05-07T16:09:38.940099+00:00,BUY NO (DOWN),NO,-55.96,1.0,67.209,-5153144.0,-14360360.0,0.94,1.0,79768.51320825335,79800.0,btc-updown-5m-1778169900,2026-05-07T16:05:00+00:00,2026-05-07T16:10:00+00:00
2026-05-07T16:09:46.426244+00:00,BUY NO (DOWN),NO,-34.94,1.0,64.966,-1546812.0,-14096761.0,0.89,1.0,79799.15742106026,79814.23,btc-updown-5m-1778169900,2026-05-07T16:05:00+00:00,2026-05-07T16:10:00+00:00
2026-05-07T16:09:56.452108+00:00,BUY NO (DOWN),NO,-34.95,1.0,146.942,-2262197.0,-13940615.0,0.95,1.0,79809.55338065386,79825.77,btc-updown-5m-1778169900,2026-05-07T16:05:00+00:00,2026-05-07T16:10:00+00:00
2026-05-07T16:13:00.431250+00:00,BUY NO (DOWN),NO,-48.97,1.0,10.843,-287004.0,-4639721.0,0.75,1.0,79773.85952112623,79781.05,btc-updown-5m-1778170200,2026-05-07T16:10:00+00:00,2026-05-07T16:15:00+00:00
2026-05-07T16:13:38.469327+00:00,BUY NO (DOWN),NO,-21.39,1.0,7.925,233272.0,-5307288.0,0.69,1.0,79816.23119039532,79808.62,btc-updown-5m-1778170200,2026-05-07T16:10:00+00:00,2026-05-07T16:15:00+00:00
2026-05-07T16:14:10.683605+00:00,BUY NO (DOWN),NO,-27.47,1.0,21.255,-36043.0,-4397698.0,0.84,1.0,79795.03471687775,79802.55,btc-updown-5m-1778170200,2026-05-07T16:10:00+00:00,2026-05-07T16:15:00+00:00
2026-05-07T16:18:01.457637+00:00,BUY NO (DOWN),NO,-31.35,1.0,9.647,-110517.0,-1146173.0,0.69,1.0,79787.4761542891,79799.99,btc-updown-5m-1778170500,2026-05-07T16:15:00+00:00,2026-05-07T16:20:00+00:00
2026-05-07T16:33:41.214483+00:00,BUY NO (DOWN),NO,-24.24,1.0,18.149,-93706.0,365391.0,0.79,1.0,79988.44755079072,79965.75,btc-updown-5m-1778171400,2026-05-07T16:30:00+00:00,2026-05-07T16:35:00+00:00
2026-05-07T16:34:28.437705+00:00,BUY NO (DOWN),NO,-53.56,1.0,112.147,-796942.0,280195.0,0.95,1.0,79926.60752095781,79936.43,btc-updown-5m-1778171400,2026-05-07T16:30:00+00:00,2026-05-07T16:35:00+00:00
2026-05-07T16:38:00.432179+00:00,BUY NO (DOWN),NO,-76.73,1.0,30.882,-24135.0,-942587.0,0.92,1.0,79805.30932983683,79816.5,btc-updown-5m-1778171700,2026-05-07T16:35:00+00:00,2026-05-07T16:40:00+00:00
2026-05-07T16:53:00.679140+00:00,BUY NO (DOWN),NO,-50.17,1.0,27.372,-338980.0,-459317.0,0.9,1.0,79840.60838471501,79855.01,btc-updown-5m-1778172600,2026-05-07T16:50:00+00:00,2026-05-07T16:55:00+00:00
2026-05-07T16:53:54.437568+00:00,BUY NO (DOWN),NO,-47.17,1.0,47.034,-309355.0,-781616.0,0.95,1.0,79844.48500697708,79858.01,btc-updown-5m-1778172600,2026-05-07T16:50:00+00:00,2026-05-07T16:55:00+00:00
2026-05-07T16:54:04.212923+00:00,BUY NO (DOWN),NO,-45.58,1.0,51.965,-180158.0,-599488.0,0.91,1.0,79849.22513450039,79866.2,btc-updown-5m-1778172600,2026-05-07T16:50:00+00:00,2026-05-07T16:55:00+00:00
2026-05-07T16:58:40.945549+00:00,BUY NO (DOWN),NO,-81.58,1.0,70.592,-8514.0,-868005.0,0.95,1.0,79782.6291835224,79793.99,btc-updown-5m-1778172900,2026-05-07T16:55:00+00:00,2026-05-07T17:00:00+00:00
2026-05-07T17:49:10.953673+00:00,BUY NO (DOWN),NO,-20.51,1.0,29.04,-224548.0,659400.0,0.85,1.0,79849.10059827028,79859.51,btc-updown-5m-1778175900,2026-05-07T17:45:00+00:00,2026-05-07T17:50:00+00:00
2026-05-07T17:49:33.429524+00:00,BUY NO (DOWN),NO,-34.5,1.0,90.514,-659168.0,45548.0,0.9,1.0,79828.34269058042,79848.21,btc-updown-5m-1778175900,2026-05-07T17:45:00+00:00,2026-05-07T17:50:00+00:00
2026-05-07T17:49:50.167734+00:00,BUY NO (DOWN),NO,-22.69,1.0,158.908,-623153.0,107448.0,0.93,1.0,79845.7274485381,79857.33,btc-updown-5m-1778175900,2026-05-07T17:45:00+00:00,2026-05-07T17:50:00+00:00
2026-05-07T18:28:00.419077+00:00,BUY NO (DOWN),NO,-38.9,1.0,42.422,-139604.0,-514582.0,0.92,1.0,80156.11029037934,80159.02,btc-updown-5m-1778178300,2026-05-07T18:25:00+00:00,2026-05-07T18:30:00+00:00
2026-05-07T18:29:02.462830+00:00,BUY NO (DOWN),NO,-25.16,1.0,45.134,-179590.0,-630948.0,0.92,1.0,80167.05269556318,80170.23,btc-updown-5m-1778178300,2026-05-07T18:25:00+00:00,2026-05-07T18:30:00+00:00
2026-05-07T18:38:09.696693+00:00,BUY NO (DOWN),NO,-28.25,1.0,16.426,-588170.0,-498889.0,0.62,1.0,80175.2696279326,80155.34,btc-updown-5m-1778178900,2026-05-07T18:35:00+00:00,2026-05-07T18:40:00+00:00
2026-05-07T18:43:51.167671+00:00,BUY NO (DOWN),NO,-45.18,1.0,29.079,-224623.0,-1717586.0,0.67,1.0,80214.79824437927,80199.75,btc-updown-5m-1778179200,2026-05-07T18:40:00+00:00,2026-05-07T18:45:00+00:00
2026-05-07T18:48:07.685871+00:00,BUY NO (DOWN),NO,-27.73,1.0,12.222,-444079.0,-1693182.0,0.64,1.0,80105.97290736588,80100.01,btc-updown-5m-1778179500,2026-05-07T18:45:00+00:00,2026-05-07T18:50:00+00:00
2026-05-07T18:48:26.717150+00:00,BUY NO (DOWN),NO,-23.03,1.0,11.99,-351076.0,-1616269.0,0.72,1.0,80103.50638196971,80104.59,btc-updown-5m-1778179500,2026-05-07T18:45:00+00:00,2026-05-07T18:50:00+00:00
2026-05-07T19:03:00.953062+00:00,BUY NO (DOWN),NO,-75.98,1.0,46.255,-318558.0,-911422.0,0.95,1.0,80128.21687,80124.62,btc-updown-5m-1778180400,2026-05-07T19:00:00+00:00,2026-05-07T19:05:00+00:00
2026-05-07T19:03:29.211643+00:00,BUY NO (DOWN),NO,-62.6,1.0,51.329,30832.0,-789081.0,0.95,1.0,80128.93776,80139.8,btc-updown-5m-1778180400,2026-05-07T19:00:00+00:00,2026-05-07T19:05:00+00:00
2026-05-07T19:18:01.181389+00:00,BUY NO (DOWN),NO,-92.4,1.0,49.625,-575021.0,-1939689.0,0.62,1.0,80088.24746024363,80066.15,btc-updown-5m-1778181300,2026-05-07T19:15:00+00:00,2026-05-07T19:20:00+00:00
2026-05-07T19:18:23.716698+00:00,BUY NO (DOWN),NO,-94.99,1.0,48.838,-628763.0,-1619273.0,0.95,1.0,80056.43075014526,80074.47,btc-updown-5m-1778181300,2026-05-07T19:15:00+00:00,2026-05-07T19:20:00+00:00
2026-05-07T19:23:37.206368+00:00,BUY NO (DOWN),NO,-23.99,1.0,14.557,-299996.0,-904429.0,0.77,1.0,79989.28845528196,79996.01,btc-updown-5m-1778181600,2026-05-07T19:20:00+00:00,2026-05-07T19:25:00+00:00
2026-05-07T19:43:00.935347+00:00,BUY NO (DOWN),NO,-37.06,1.0,30.173,99204.0,152110.0,0.87,1.0,80132.094005,80141.18,btc-updown-5m-1778182800,2026-05-07T19:40:00+00:00,2026-05-07T19:45:00+00:00
2026-05-07T19:43:55.180150+00:00,BUY NO (DOWN),NO,-28.1,1.0,41.448,-10931.0,-10258.0,0.93,1.0,80143.59151748482,80150.14,btc-updown-5m-1778182800,2026-05-07T19:40:00+00:00,2026-05-07T19:45:00+00:00
2026-05-07T19:48:50.438311+00:00,BUY NO (DOWN),NO,-32.59,1.0,56.315,-306253.0,-617957.0,0.9,1.0,80101.62713470394,80096.53,btc-updown-5m-1778183100,2026-05-07T19:45:00+00:00,2026-05-07T19:50:00+00:00
2026-05-07T19:53:00.917156+00:00,BUY NO (DOWN),NO,-79.21,1.0,18.879,-1471761.0,-1072655.0,0.84,1.0,80080.55342868065,80093.66,btc-updown-5m-1778183400,2026-05-07T19:50:00+00:00,2026-05-07T19:55:00+00:00
2026-05-07T19:54:04.925216+00:00,BUY NO (DOWN),NO,-79.61,1.0,40.514,57527.0,-922099.0,0.9,1.0,80084.87814775459,80093.27,btc-updown-5m-1778183400,2026-05-07T19:50:00+00:00,2026-05-07T19:55:00+00:00
2026-05-07T20:08:00.462144+00:00,BUY NO (DOWN),NO,-35.71,1.0,18.69,-72925.0,-1691151.0,0.79,1.0,80217.38482,80224.37,btc-updown-5m-1778184300,2026-05-07T20:05:00+00:00,2026-05-07T20:10:00+00:00
2026-05-07T20:08:48.955443+00:00,BUY NO (DOWN),NO,-60.09,1.0,65.408,-331051.0,-1292135.0,0.88,1.0,80195.87295740776,80200.0,btc-updown-5m-1778184300,2026-05-07T20:05:00+00:00,2026-05-07T20:10:00+00:00
2026-05-07T20:13:00.449089+00:00,BUY NO (DOWN),NO,-25.71,1.0,30.055,-32063.0,1392613.0,0.81,1.0,80175.51997104085,80181.44,btc-updown-5m-1778184600,2026-05-07T20:10:00+00:00,2026-05-07T20:15:00+00:00
2026-05-07T20:18:10.933042+00:00,BUY NO (DOWN),NO,-26.3,1.0,23.716,-677693.0,-1246383.0,0.53,1.0,80127.95391927952,80130.91,btc-updown-5m-1778184900,2026-05-07T20:15:00+00:00,2026-05-07T20:20:00+00:00
2026-05-07T20:33:00.923923+00:00,BUY NO (DOWN),NO,-39.91,1.0,20.933,240640.0,-220835.0,0.86,1.0,80128.25318398686,80138.54,btc-updown-5m-1778185800,2026-05-07T20:30:00+00:00,2026-05-07T20:35:00+00:00
2026-05-07T20:33:20.958454+00:00,BUY NO (DOWN),NO,-48.46,1.0,30.152,161609.0,-461790.0,0.95,1.0,80121.99485,80129.78,btc-updown-5m-1778185800,2026-05-07T20:30:00+00:00,2026-05-07T20:35:00+00:00
2026-05-07T20:33:26.443301+00:00,BUY NO (DOWN),NO,-48.46,1.0,31.927,192965.0,-462750.0,0.95,1.0,80120.37351521596,80129.78,btc-updown-5m-1778185800,2026-05-07T20:30:00+00:00,2026-05-07T20:35:00+00:00
2026-05-07T20:38:14.198273+00:00,BUY NO (DOWN),NO,-63.6,1.0,30.595,-1383284.0,-1763055.0,0.95,1.0,80001.17420718851,80012.9,btc-updown-5m-1778186100,2026-05-07T20:35:00+00:00,2026-05-07T20:40:00+00:00
2026-05-07T20:43:33.433138+00:00,BUY NO (DOWN),NO,-28.84,1.0,20.497,-63501.0,-658492.0,0.75,1.0,79920.9598631514,79907.02,btc-updown-5m-1778186400,2026-05-07T20:40:00+00:00,2026-05-07T20:45:00+00:00
2026-05-07T20:53:00.666876+00:00,BUY NO (DOWN),NO,-37.55,1.0,41.355,34263.0,-27656.0,0.85,1.0,79958.877605,79972.44,btc-updown-5m-1778187000,2026-05-07T20:50:00+00:00,2026-05-07T20:55:00+00:00
2026-05-07T20:53:43.918100+00:00,BUY NO (DOWN),NO,-51.7,1.0,84.234,-133060.0,-325055.0,0.95,1.0,79947.09719,79958.29,btc-updown-5m-1778187000,2026-05-07T20:50:00+00:00,2026-05-07T20:55:00+00:00
2026-05-07T20:53:48.960895+00:00,BUY NO (DOWN),NO,-51.7,1.0,90.395,-119662.0,-317819.0,0.94,1.0,79947.124915,79958.3,btc-updown-5m-1778187000,2026-05-07T20:50:00+00:00,2026-05-07T20:55:00+00:00
2026-05-07T20:58:00.214667+00:00,BUY NO (DOWN),NO,-45.27,1.0,59.814,-449326.0,-1062665.0,0.95,1.0,79880.51404680371,79893.7,btc-updown-5m-1778187300,2026-05-07T20:55:00+00:00,2026-05-07T21:00:00+00:00
2026-05-07T20:58:12.933300+00:00,BUY NO (DOWN),NO,-45.27,1.0,66.451,-443658.0,-1060423.0,0.95,1.0,79883.27918680279,79893.7,btc-updown-5m-1778187300,2026-05-07T20:55:00+00:00,2026-05-07T21:00:00+00:00
2026-05-07T20:58:20.674404+00:00,BUY NO (DOWN),NO,-45.26,1.0,74.12,-438123.0,-1150087.0,0.95,1.0,79883.865065,79893.71,btc-updown-5m-1778187300,2026-05-07T20:55:00+00:00,2026-05-07T21:00:00+00:00
2026-05-07T21:03:00.692357+00:00,BUY NO (DOWN),NO,-41.81,1.0,14.21,-489347.0,-320361.0,0.82,1.0,79829.79285,79838.2,btc-updown-5m-1778187600,2026-05-07T21:00:00+00:00,2026-05-07T21:05:00+00:00
2026-05-07T21:23:00.961772+00:00,BUY NO (DOWN),NO,-44.6,1.0,39.823,-503682.0,-98360.0,0.94,1.0,79812.82615106886,79825.48,btc-updown-5m-1778188800,2026-05-07T21:20:00+00:00,2026-05-07T21:25:00+00:00
2026-05-07T21:33:39.697102+00:00,BUY NO (DOWN),NO,-32.42,1.0,47.799,-32402.0,588419.0,0.77,1.0,79889.30673094839,79889.58,btc-updown-5m-1778189400,2026-05-07T21:30:00+00:00,2026-05-07T21:35:00+00:00
2026-05-07T21:34:03.424505+00:00,BUY NO (DOWN),NO,-32.42,1.0,68.925,-83789.0,569333.0,0.93,1.0,79877.79310040582,79889.58,btc-updown-5m-1778189400,2026-05-07T21:30:00+00:00,2026-05-07T21:35:00+00:00
2026-05-07T21:39:27.672542+00:00,BUY NO (DOWN),NO,-24.67,1.0,94.304,-429254.0,-1036553.0,0.95,1.0,79877.07867758382,79880.86,btc-updown-5m-1778189700,2026-05-07T21:35:00+00:00,2026-05-07T21:40:00+00:00
2026-05-07T21:39:41.192302+00:00,BUY NO (DOWN),NO,-21.58,1.0,140.264,-245743.0,-942520.0,0.91,1.0,79874.38891949206,79883.96,btc-updown-5m-1778189700,2026-05-07T21:35:00+00:00,2026-05-07T21:40:00+00:00
