id,ts,side,entry_price,stake,shares,ob_shares,signal,delta,p_model,confidence,window_start,market_slug,pnl,result,outcome,resolved_ts,session_id
3623,2026-06-21T13:03:00.337403+00:00,NO,0.76,100.0,130.75,4525.0,BUY NO,-52.34,0.8673399169448781,0.8673399169448781,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,30.75,WIN,DOWN,2026-06-21T13:15:14.329975+00:00,live_today
3624,2026-06-21T13:03:00.338421+00:00,NO,0.76,100.0,130.75,4525.0,BUY NO,-52.34,0.8673399169448781,0.8673399169448781,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,30.75,WIN,DOWN,2026-06-21T13:15:14.664164+00:00,live_yest
3625,2026-06-21T13:03:00.338796+00:00,NO,0.76,100.0,130.75,4525.0,BUY NO,-52.34,0.8673399169448781,0.8673399169448781,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,30.75,WIN,DOWN,2026-06-21T13:15:14.854705+00:00,s_third
3626,2026-06-21T13:03:00.341804+00:00,NO,0.76,100.0,130.75,4525.0,BUY NO (EV=+0.195 pc=0.91),-52.34,0.09214999999999995,0.09214999999999995,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,30.75,WIN,DOWN,2026-06-21T13:15:14.998157+00:00,f4_ml_ev
3627,2026-06-21T13:03:00.351739+00:00,NO,0.76,100.0,130.75,4525.0,BUY NO,-52.34,0.8424315532206024,0.8424315532206024,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,30.75,WIN,DOWN,2026-06-21T13:15:15.141301+00:00,f1_d50cap75
3628,2026-06-21T13:04:30.517754+00:00,NO,0.84,100.0,118.6,2192.0,BUY NO,-72.31,0.960789400674884,0.960789400674884,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,18.6,WIN,DOWN,2026-06-21T13:15:14.159228+00:00,f6_wait270
3629,2026-06-21T13:06:06.513098+00:00,NO,0.69,100.0,143.78,3458.0,BUY NO (EV=+0.192 pc=0.82),-26.36,0.17769999999999997,0.17769999999999997,2026-06-21T13:00:00+00:00,KXBTC15M-26JUN210915-15,43.78,WIN,DOWN,2026-06-21T13:15:13.553990+00:00,f2_caley
3630,2026-06-21T13:18:00.706676+00:00,YES,0.58,100.0,170.93,1088.0,BUY YES (EV=+0.418 pc=0.82),28.01,0.8223,0.8223,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,70.93,WIN,UP,2026-06-21T13:30:12.280917+00:00,f2_caley
3631,2026-06-21T13:18:00.707290+00:00,YES,0.58,100.0,170.93,1088.0,BUY YES,28.01,0.7245086316611414,0.7245086316611414,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,70.93,WIN,UP,2026-06-21T13:30:12.449239+00:00,f5_hourofi
3632,2026-06-21T13:18:00.707740+00:00,YES,0.58,100.0,170.93,1088.0,BUY YES,28.01,0.7245086316611414,0.7245086316611414,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,70.93,WIN,UP,2026-06-21T13:30:13.489596+00:00,live_yest
3633,2026-06-21T13:18:00.708050+00:00,YES,0.58,100.0,170.93,1088.0,BUY YES,28.01,0.7245086316611414,0.7245086316611414,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,70.93,WIN,UP,2026-06-21T13:30:13.620119+00:00,s_third
3634,2026-06-21T13:18:02.292407+00:00,YES,0.67,100.0,148.03,717.0,BUY YES,38.02,0.7913306045467822,0.7913306045467822,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,48.03,WIN,UP,2026-06-21T13:30:13.329422+00:00,live_today
3635,2026-06-21T13:18:03.889795+00:00,YES,0.67,100.0,148.03,717.0,BUY YES,52.01,0.9970198096757805,0.9970198096757805,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,48.03,WIN,UP,2026-06-21T13:30:13.877167+00:00,f1_d50cap75
3636,2026-06-21T13:18:18.338008+00:00,YES,0.76,100.0,130.75,1561.0,BUY YES (EV=+0.195 pc=0.91),58.02,0.90785,0.90785,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,30.75,WIN,UP,2026-06-21T13:30:13.746795+00:00,f4_ml_ev
3637,2026-06-21T13:19:30.519154+00:00,YES,0.71,100.0,139.79,1880.0,BUY YES,55.12,0.9099212123232054,0.9099212123232054,2026-06-21T13:15:00+00:00,KXBTC15M-26JUN210930-30,39.79,WIN,UP,2026-06-21T13:30:12.941694+00:00,f6_wait270
3638,2026-06-21T13:33:01.411186+00:00,NO,0.85,10.0,11.72,2181.0,BUY NO,-84.25,1.0,1.0,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,1.72,WIN,DOWN,2026-06-21T13:45:30.697911+00:00,s1
3639,2026-06-21T13:33:01.413279+00:00,NO,0.85,100.0,117.24,2181.0,BUY NO,-84.25,0.987634016129644,0.987634016129644,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,17.24,WIN,DOWN,2026-06-21T13:45:30.819159+00:00,f5_hourofi
3640,2026-06-21T13:33:01.414098+00:00,NO,0.85,100.0,117.24,2181.0,BUY NO,-84.25,0.987634016129644,0.987634016129644,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,17.24,WIN,DOWN,2026-06-21T13:45:31.109236+00:00,live_today
3641,2026-06-21T13:33:01.415685+00:00,NO,0.85,100.0,117.24,2181.0,BUY NO,-84.25,0.987634016129644,0.987634016129644,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,17.24,WIN,DOWN,2026-06-21T13:45:31.344980+00:00,live_yest
3642,2026-06-21T13:33:01.416139+00:00,NO,0.85,100.0,117.24,2181.0,BUY NO,-84.25,0.987634016129644,0.987634016129644,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,17.24,WIN,DOWN,2026-06-21T13:45:31.490090+00:00,s_third
3643,2026-06-21T13:33:01.420825+00:00,NO,0.85,100.0,117.24,2181.0,BUY NO,-84.25,0.9637885873583842,0.9637885873583842,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,17.24,WIN,DOWN,2026-06-21T13:45:31.791396+00:00,f1_d50cap75
3644,2026-06-21T13:33:11.034402+00:00,NO,0.84,100.0,118.6,1676.0,BUY NO (EV=+0.189 pc=1.00),-84.22,0.0014659999999999673,0.0014659999999999673,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,18.6,WIN,DOWN,2026-06-21T13:45:31.640111+00:00,f4_ml_ev
3645,2026-06-21T13:34:30.363407+00:00,NO,0.912,100.0,109.49,75.0,BUY NO,-124.78,0.9999270933044084,0.9999270933044084,2026-06-21T13:30:00+00:00,KXBTC15M-26JUN210945-45,9.49,WIN,DOWN,2026-06-21T13:45:30.950112+00:00,f6_wait270
3646,2026-06-21T13:48:00.051062+00:00,YES,0.68,100.0,145.88,1150.0,BUY YES (EV=+0.209 pc=0.82),27.02,0.8223,0.8223,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,45.88,WIN,UP,2026-06-21T14:00:27.314987+00:00,f2_caley
3647,2026-06-21T13:48:00.053720+00:00,YES,0.68,100.0,145.88,1150.0,BUY YES,27.02,0.763890069323979,0.763890069323979,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,45.88,WIN,UP,2026-06-21T14:00:27.670143+00:00,f5_hourofi
3648,2026-06-21T13:48:00.054196+00:00,YES,0.68,100.0,145.88,1150.0,BUY YES,27.02,0.763890069323979,0.763890069323979,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,45.88,WIN,UP,2026-06-21T14:00:06.774338+00:00,live_yest
3649,2026-06-21T13:48:00.055198+00:00,YES,0.68,100.0,145.88,1150.0,BUY YES,27.02,0.763890069323979,0.763890069323979,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,45.88,WIN,UP,2026-06-21T14:00:06.919540+00:00,s_third
3650,2026-06-21T13:48:00.060312+00:00,YES,0.68,100.0,145.88,1150.0,BUY YES (EV=+0.335 pc=0.91),27.02,0.90785,0.90785,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,45.88,WIN,UP,2026-06-21T14:00:07.042503+00:00,f4_ml_ev
3651,2026-06-21T13:50:34.085297+00:00,YES,0.7,100.0,141.75,2964.0,BUY YES,25.99,0.8104866116019389,0.8104866116019389,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,41.75,WIN,UP,2026-06-21T14:00:27.906226+00:00,f6_wait270
3652,2026-06-21T13:51:43.733007+00:00,YES,0.72,100.0,137.87,997.0,BUY YES,35.83,0.9166271993108993,0.9166271993108993,2026-06-21T13:45:00+00:00,KXBTC15M-26JUN211000-00,37.87,WIN,UP,2026-06-21T14:00:06.544122+00:00,live_today
3653,2026-06-21T14:03:00.514159+00:00,NO,0.6799999999999999,10.0,14.59,4604.0,BUY NO,-27.68,1.0,1.0,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,4.59,WIN,DOWN,2026-06-21T14:15:26.457150+00:00,s1
3654,2026-06-21T14:03:00.514958+00:00,NO,0.6799999999999999,100.0,145.88,4604.0,BUY NO (EV=+0.209 pc=0.82),-27.68,0.17769999999999997,0.17769999999999997,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,45.88,WIN,DOWN,2026-06-21T14:15:26.638984+00:00,f2_caley
3655,2026-06-21T14:03:00.515388+00:00,NO,0.6799999999999999,100.0,145.88,4604.0,BUY NO,-27.68,0.7785830290715512,0.7785830290715512,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,45.88,WIN,DOWN,2026-06-21T14:15:26.809195+00:00,f5_hourofi
3656,2026-06-21T14:03:00.515811+00:00,NO,0.6799999999999999,100.0,145.88,4604.0,BUY NO,-27.68,0.7785830290715512,0.7785830290715512,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,45.88,WIN,DOWN,2026-06-21T14:15:27.319141+00:00,live_yest
3657,2026-06-21T14:03:00.516172+00:00,NO,0.6799999999999999,100.0,145.88,4604.0,BUY NO,-27.68,0.7785830290715512,0.7785830290715512,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,45.88,WIN,DOWN,2026-06-21T14:15:27.539035+00:00,s_third
3658,2026-06-21T14:03:00.517659+00:00,NO,0.6799999999999999,100.0,145.88,4604.0,BUY NO (EV=+0.283 pc=0.87),-27.68,0.12777799999999995,0.12777799999999995,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,45.88,WIN,DOWN,2026-06-21T14:15:27.958978+00:00,f4_ml_ev
3659,2026-06-21T14:03:43.387028+00:00,NO,0.69,100.0,143.78,2357.0,BUY NO,-34.78,0.9151355509424337,0.9151355509424337,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,43.78,WIN,DOWN,2026-06-21T14:15:27.172640+00:00,live_today
3660,2026-06-21T14:04:30.001798+00:00,NO,0.73,100.0,136.02,1272.0,BUY NO,-35.99,0.9364956421869994,0.9364956421869994,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,36.02,WIN,DOWN,2026-06-21T14:15:26.969133+00:00,f6_wait270
3661,2026-06-21T14:09:08.035741+00:00,NO,0.85,100.0,117.24,1464.0,BUY NO,-60.59,0.9999999994607964,0.9999999994607964,2026-06-21T14:00:00+00:00,KXBTC15M-26JUN211015-15,17.24,WIN,DOWN,2026-06-21T14:15:28.172163+00:00,f1_d50cap75
3662,2026-06-21T14:18:00.619176+00:00,NO,0.6699999999999999,10.0,14.8,1424.0,BUY NO,-22.53,1.0,1.0,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,4.8,WIN,DOWN,2026-06-21T14:30:28.816180+00:00,s1
3663,2026-06-21T14:18:00.621044+00:00,NO,0.6699999999999999,100.0,148.03,1424.0,BUY NO (EV=+0.227 pc=0.82),-22.53,0.17769999999999997,0.17769999999999997,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,48.03,WIN,DOWN,2026-06-21T14:30:28.951199+00:00,f2_caley
3664,2026-06-21T14:18:00.621482+00:00,NO,0.6699999999999999,100.0,148.03,1424.0,BUY NO,-22.53,0.7988049513847233,0.7988049513847233,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,48.03,WIN,DOWN,2026-06-21T14:30:29.159199+00:00,f5_hourofi
3665,2026-06-21T14:18:00.625034+00:00,NO,0.6699999999999999,100.0,148.03,1424.0,BUY NO,-22.53,0.7988049513847233,0.7988049513847233,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,48.03,WIN,DOWN,2026-06-21T14:30:29.967389+00:00,live_yest
3666,2026-06-21T14:18:00.625502+00:00,NO,0.6699999999999999,100.0,148.03,1424.0,BUY NO,-22.53,0.7988049513847233,0.7988049513847233,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,48.03,WIN,DOWN,2026-06-21T14:30:30.187249+00:00,s_third
3667,2026-06-21T14:18:15.492723+00:00,NO,0.64,100.0,154.92,2194.0,BUY NO (EV=+0.419 pc=0.91),-22.02,0.09214999999999995,0.09214999999999995,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,54.92,WIN,DOWN,2026-06-21T14:30:30.347154+00:00,f4_ml_ev
3668,2026-06-21T14:19:17.052300+00:00,NO,0.77,100.0,129.09,1046.0,BUY NO,-40.01,0.9519698385097616,0.9519698385097616,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,29.09,WIN,DOWN,2026-06-21T14:30:29.769148+00:00,live_today
3669,2026-06-21T14:19:30.828913+00:00,NO,0.85,100.0,117.24,2961.0,BUY NO,-47.01,0.9771670877293375,0.9771670877293375,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,17.24,WIN,DOWN,2026-06-21T14:30:29.386135+00:00,f6_wait270
3670,2026-06-21T14:21:20.483069+00:00,NO,0.85,100.0,117.24,2162.0,BUY NO,-51.7,0.9973497240204998,0.9973497240204998,2026-06-21T14:15:00+00:00,KXBTC15M-26JUN211030-30,17.24,WIN,DOWN,2026-06-21T14:30:30.829155+00:00,f1_d50cap75
3671,2026-06-21T14:34:49.457344+00:00,NO,0.6699999999999999,10.0,14.8,4292.0,BUY NO,-22.81,1.0,1.0,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-10.0,LOSS,UP,2026-06-21T14:45:17.644157+00:00,s1
3672,2026-06-21T14:34:49.469294+00:00,NO,0.6699999999999999,100.0,148.03,4292.0,BUY NO (EV=+0.227 pc=0.82),-22.81,0.17769999999999997,0.17769999999999997,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-100.0,LOSS,UP,2026-06-21T14:45:17.907728+00:00,f2_caley
3673,2026-06-21T14:34:49.482281+00:00,NO,0.6699999999999999,100.0,148.03,4292.0,BUY NO,-22.81,0.8146900592297792,0.8146900592297792,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-100.0,LOSS,UP,2026-06-21T14:45:18.273756+00:00,f5_hourofi
3674,2026-06-21T14:34:49.483821+00:00,NO,0.6699999999999999,100.0,148.03,4292.0,BUY NO,-22.81,0.8146900592297792,0.8146900592297792,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-100.0,LOSS,UP,2026-06-21T14:45:18.705102+00:00,f6_wait270
3675,2026-06-21T14:34:49.484334+00:00,NO,0.6699999999999999,100.0,148.03,4292.0,BUY NO,-22.81,0.8146900592297792,0.8146900592297792,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-100.0,LOSS,UP,2026-06-21T14:45:19.110171+00:00,live_yest
3676,2026-06-21T14:34:49.485870+00:00,NO,0.6699999999999999,100.0,148.03,4292.0,BUY NO,-22.81,0.8146900592297792,0.8146900592297792,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-100.0,LOSS,UP,2026-06-21T14:45:19.277047+00:00,s_third
3677,2026-06-21T14:35:15.813570+00:00,NO,0.7,100.0,141.75,1524.0,BUY NO (EV=+0.246 pc=0.87),-28.9,0.12777799999999995,0.12777799999999995,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,-100.0,LOSS,UP,2026-06-21T14:45:19.647160+00:00,f4_ml_ev
3678,2026-06-21T14:40:31.139549+00:00,YES,0.87,100.0,114.62,666.0,BUY YES,32.06,0.9978492121705926,0.9978492121705926,2026-06-21T14:30:00+00:00,KXBTC15M-26JUN211045-45,14.62,WIN,UP,2026-06-21T14:45:18.833778+00:00,live_today
3679,2026-06-21T14:48:00.458350+00:00,NO,0.72,10.0,13.79,1023.0,BUY NO,-37.98,1.0,1.0,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-10.0,LOSS,UP,2026-06-21T15:00:15.167619+00:00,s1
3680,2026-06-21T14:48:00.492054+00:00,NO,0.72,100.0,137.87,1023.0,BUY NO,-37.98,0.8970264200385205,0.8970264200385205,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-100.0,LOSS,UP,2026-06-21T15:00:15.436393+00:00,f5_hourofi
3681,2026-06-21T14:48:00.492439+00:00,NO,0.72,100.0,137.87,1023.0,BUY NO,-37.98,0.8970264200385205,0.8970264200385205,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-100.0,LOSS,UP,2026-06-21T15:00:15.986157+00:00,live_today
3682,2026-06-21T14:48:00.502938+00:00,NO,0.72,100.0,137.87,1023.0,BUY NO,-37.98,0.8970264200385205,0.8970264200385205,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-100.0,LOSS,UP,2026-06-21T15:00:16.126239+00:00,live_yest
3683,2026-06-21T14:48:00.503299+00:00,NO,0.72,100.0,137.87,1023.0,BUY NO,-37.98,0.8970264200385205,0.8970264200385205,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-100.0,LOSS,UP,2026-06-21T15:00:16.252436+00:00,s_third
3684,2026-06-21T14:48:01.576065+00:00,NO,0.72,100.0,137.87,1023.0,BUY NO (EV=+0.211 pc=0.87),-37.98,0.12777799999999995,0.12777799999999995,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-100.0,LOSS,UP,2026-06-21T15:00:16.419245+00:00,f4_ml_ev
3685,2026-06-21T14:48:12.838283+00:00,NO,0.62,100.0,159.9,1321.0,BUY NO (EV=+0.326 pc=0.82),-22.04,0.17769999999999997,0.17769999999999997,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,-100.0,LOSS,UP,2026-06-21T15:00:15.292927+00:00,f2_caley
3686,2026-06-21T14:50:18.260839+00:00,YES,0.64,100.0,154.92,2432.0,BUY YES,21.62,0.8131855833636144,0.8131855833636144,2026-06-21T14:45:00+00:00,KXBTC15M-26JUN211100-00,54.92,WIN,UP,2026-06-21T15:00:15.680749+00:00,f6_wait270
3687,2026-06-21T15:03:00.108909+00:00,YES,0.89,100.0,112.12,2486.0,BUY YES,100.01,0.9257353294345742,0.9257353294345742,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,12.12,WIN,UP,2026-06-21T15:15:30.981167+00:00,live_today
3688,2026-06-21T15:03:00.109524+00:00,YES,0.89,100.0,112.12,2486.0,BUY YES,100.01,0.9257353294345742,0.9257353294345742,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,12.12,WIN,UP,2026-06-21T15:15:31.358146+00:00,live_yest
3689,2026-06-21T15:03:00.109985+00:00,YES,0.89,100.0,112.12,2486.0,BUY YES,100.01,0.9257353294345742,0.9257353294345742,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,12.12,WIN,UP,2026-06-21T15:15:31.878137+00:00,s_third
3690,2026-06-21T15:03:00.140772+00:00,YES,0.89,100.0,112.12,2486.0,BUY YES,100.01,0.8761178022734031,0.8761178022734031,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,12.12,WIN,UP,2026-06-21T15:15:32.314696+00:00,f1_d50cap75
3691,2026-06-21T15:03:02.952121+00:00,YES,0.903,100.0,110.55,436.0,BUY YES,104.01,0.9342730999270454,0.9342730999270454,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,10.55,WIN,UP,2026-06-21T15:15:30.176848+00:00,f5_hourofi
3692,2026-06-21T15:04:30.387937+00:00,YES,0.87,100.0,114.62,630.0,BUY YES,80.02,0.9069382233107093,0.9069382233107093,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,14.62,WIN,UP,2026-06-21T15:15:30.359180+00:00,f6_wait270
3693,2026-06-21T15:04:48.543170+00:00,YES,0.84,100.0,118.6,716.0,BUY YES (EV=+0.189 pc=1.00),67.83,0.998534,0.998534,2026-06-21T15:00:00+00:00,KXBTC15M-26JUN211115-15,18.6,WIN,UP,2026-06-21T15:15:32.116432+00:00,f4_ml_ev
3694,2026-06-21T15:18:01.160248+00:00,YES,0.61,100.0,162.52,3763.0,BUY YES (EV=+0.488 pc=0.91),17.12,0.90785,0.90785,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,62.52,WIN,UP,2026-06-21T15:30:19.219205+00:00,f4_ml_ev
3695,2026-06-21T15:18:04.748030+00:00,YES,0.73,100.0,136.02,1982.0,BUY YES,37.18,0.7056094611478699,0.7056094611478699,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,36.02,WIN,UP,2026-06-21T15:30:17.619603+00:00,f5_hourofi
3696,2026-06-21T15:18:04.748694+00:00,YES,0.73,100.0,136.02,1982.0,BUY YES,37.18,0.7056094611478699,0.7056094611478699,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,36.02,WIN,UP,2026-06-21T15:30:18.629638+00:00,live_today
3697,2026-06-21T15:18:04.749284+00:00,YES,0.73,100.0,136.02,1982.0,BUY YES,37.18,0.7056094611478699,0.7056094611478699,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,36.02,WIN,UP,2026-06-21T15:30:18.890835+00:00,live_yest
3698,2026-06-21T15:18:04.749884+00:00,YES,0.73,100.0,136.02,1982.0,BUY YES,37.18,0.7056094611478699,0.7056094611478699,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,36.02,WIN,UP,2026-06-21T15:30:19.077710+00:00,s_third
3699,2026-06-21T15:18:41.682169+00:00,YES,0.69,100.0,143.78,5259.0,BUY YES (EV=+0.192 pc=0.82),33.47,0.8223,0.8223,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,43.78,WIN,UP,2026-06-21T15:30:17.419300+00:00,f2_caley
3700,2026-06-21T15:27:45.168825+00:00,YES,0.87,100.0,114.62,2307.0,BUY YES,23.18,0.9629445114296086,0.9629445114296086,2026-06-21T15:15:00+00:00,KXBTC15M-26JUN211130-30,14.62,WIN,UP,2026-06-21T15:30:18.394987+00:00,f6_wait270
3701,2026-06-21T15:33:00.906665+00:00,NO,0.8200000000000001,10.0,12.14,2237.0,BUY NO,-51.6,1.0,1.0,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-10.0,LOSS,UP,2026-06-21T15:45:22.395159+00:00,s1
3702,2026-06-21T15:33:00.913211+00:00,NO,0.8200000000000001,100.0,121.41,2237.0,BUY NO,-51.6,0.9102328889230189,0.9102328889230189,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:23.811126+00:00,live_yest
3703,2026-06-21T15:33:00.921035+00:00,NO,0.8200000000000001,100.0,121.41,2237.0,BUY NO,-51.6,0.9102328889230189,0.9102328889230189,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:24.140043+00:00,s_third
3704,2026-06-21T15:33:00.933012+00:00,NO,0.8200000000000001,100.0,121.41,2237.0,BUY NO,-51.6,0.8668310061993019,0.8668310061993019,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:24.540757+00:00,f1_d50cap75
3705,2026-06-21T15:33:14.085875+00:00,NO,0.81,100.0,122.86,244.0,BUY NO (EV=+0.233 pc=1.00),-52.96,0.0014659999999999673,0.0014659999999999673,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:24.375006+00:00,f4_ml_ev
3706,2026-06-21T15:33:16.174292+00:00,NO,0.81,100.0,122.86,244.0,BUY NO,-57.59,0.9370710877116322,0.9370710877116322,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:23.540933+00:00,live_today
3707,2026-06-21T15:33:20.325721+00:00,NO,0.8200000000000001,100.0,121.41,5698.0,BUY NO,-58.21,0.9401816923788523,0.9401816923788523,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:23.048228+00:00,f5_hourofi
3708,2026-06-21T15:34:31.934792+00:00,NO,0.85,100.0,117.24,2155.0,BUY NO,-60.95,0.9652721861920275,0.9652721861920275,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,-100.0,LOSS,UP,2026-06-21T15:45:23.367458+00:00,f6_wait270
3709,2026-06-21T15:40:18.141387+00:00,YES,0.62,100.0,159.9,2717.0,BUY YES (EV=+0.326 pc=0.82),31.03,0.8223,0.8223,2026-06-21T15:30:00+00:00,KXBTC15M-26JUN211145-45,59.9,WIN,UP,2026-06-21T15:45:22.620805+00:00,f2_caley
3710,2026-06-21T15:49:11.268217+00:00,NO,0.65,10.0,15.26,4396.0,BUY NO,-25.99,1.0,1.0,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,5.26,WIN,DOWN,2026-06-21T16:00:18.184295+00:00,s1
3711,2026-06-21T15:49:11.277580+00:00,NO,0.65,100.0,152.55,4396.0,BUY NO (EV=+0.265 pc=0.82),-25.99,0.17769999999999997,0.17769999999999997,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,52.55,WIN,DOWN,2026-06-21T16:00:18.314228+00:00,f2_caley
3712,2026-06-21T15:49:11.280895+00:00,NO,0.65,100.0,152.55,4396.0,BUY NO,-25.99,0.7435818021940921,0.7435818021940921,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,52.55,WIN,DOWN,2026-06-21T16:00:18.579202+00:00,f5_hourofi
3713,2026-06-21T15:49:11.285115+00:00,NO,0.65,100.0,152.55,4396.0,BUY NO,-25.99,0.7435818021940921,0.7435818021940921,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,52.55,WIN,DOWN,2026-06-21T16:00:19.601617+00:00,live_yest
3714,2026-06-21T15:49:11.288619+00:00,NO,0.65,100.0,152.55,4396.0,BUY NO,-25.99,0.7435818021940921,0.7435818021940921,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,52.55,WIN,DOWN,2026-06-21T16:00:19.902540+00:00,s_third
3715,2026-06-21T15:49:14.828016+00:00,NO,0.75,100.0,132.45,2984.0,BUY NO (EV=+0.239 pc=0.93),-25.99,0.07065200000000005,0.07065200000000005,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,32.45,WIN,DOWN,2026-06-21T16:00:20.074431+00:00,f4_ml_ev
3716,2026-06-21T15:49:30.396391+00:00,NO,0.79,100.0,125.89,2841.0,BUY NO,-27.97,0.7659896266469004,0.7659896266469004,2026-06-21T15:45:00+00:00,KXBTC15M-26JUN211200-00,25.89,WIN,DOWN,2026-06-21T16:00:18.946587+00:00,f6_wait270
